sound_id,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
c3_whistle3_098,ピィー,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c3_whistle3_099,ピィーッ,5,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c4_buzzer_051,ブー,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_buzzer_065,ブー,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_clock2_000,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_001,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_002,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_003,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_004,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_005,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_006,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_007,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_008,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_009,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_010,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_011,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_012,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_013,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_014,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_015,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_016,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_017,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_018,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_019,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_020,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_021,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_022,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_023,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_024,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_025,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_026,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_027,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_028,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_029,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_030,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_031,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_032,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_033,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_034,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_035,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_036,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_037,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_038,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_039,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_040,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_041,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_042,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_043,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_044,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_045,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_046,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_047,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_048,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_049,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_050,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_051,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_052,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_053,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_054,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_055,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_056,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_057,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_058,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_059,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_060,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_061,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_062,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_063,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_064,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_065,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_066,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_067,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_068,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_069,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_070,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_071,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_072,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_073,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_074,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_075,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_076,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_077,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_078,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_079,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_080,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_081,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_082,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_083,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_084,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_085,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_086,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_087,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_088,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_089,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_090,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_091,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_092,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_093,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_094,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_095,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_096,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_097,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_098,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_clock2_099,ピピピピ,5,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c4_phone1_000,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_001,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_003,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_005,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_007,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_008,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_009,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_011,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_013,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_016,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_017,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_019,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_021,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_023,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_025,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_026,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_027,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_029,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_031,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_033,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_034,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_035,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_037,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_039,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_041,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_042,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_043,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_046,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_048,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_050,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_051,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_052,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_054,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_056,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_059,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_060,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_061,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_063,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_065,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_067,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_068,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_069,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_072,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_074,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_076,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_077,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_078,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_080,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_082,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_085,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_086,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_089,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_091,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_093,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_094,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_095,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_097,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone1_099,ピピ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_005,プルルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_006,プルルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_016,プルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_017,プルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_018,プルルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_019,プルルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_026,トゥルルルー,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_027,トゥルルルー,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_031,プルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_038,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_039,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_040,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_041,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_042,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_043,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_044,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_059,トゥルルルル トゥルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_065,プルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_066,プルルルルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_067,プルルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_069,プルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_070,プルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_083,プルルルルプルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_084,プルルルルプルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4_phone4_085,プルルルルプルルルル,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_017,リリリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_022,リリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_044,リリリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_057,リリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_064,リリリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_080,リリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_clock1_083,リリリリ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_doorlock_040,チャッ,5,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c5_dryer_038,ザーッ,5,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c5_dryer_084,ザーッ,5,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c5_mechbell_008,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_009,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_012,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_014,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_016,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_018,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_020,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_032,リンリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_035,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_037,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_041,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_043,チリンチリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_046,チリンチリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_048,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_054,チリンチリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_055,チリンチリンッ,5,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c5_mechbell_058,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_061,リンリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_062,チリンチリン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_068,リリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_070,リリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5_mechbell_071,リリーン,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
